"Decontamination Worker","Decontamination Worker"
"Hazard Waste Handler","Hazard Waste Handler"
"Hazmat Technician","Hazmat Technician"
"Irradiated Fuel Handler","Irradiated Fuel Handler"
"Lead Abatement Worker","Lead Abatement Worker"
"Radiological Control and Safety Technician","Radiological Control and Safety Technician"
"Highway Maintainer","Highway Maintainer"
"Highway Maintenance Crew Worker","Highway Maintenance Crew Worker"
"Highway Worker","Highway Worker"
"Lane Marker Installer","Lane Marker Installer"
"Road Patcher","Road Patcher"
"Road Sign Installer","Road Sign Installer"
"Ballast Cleaning Machine Operator","Ballast Cleaning Machine Operator"
"Rail Maintenance Worker","Rail Maintenance Worker"
"Railroad Track Mechanic","Railroad Track Mechanic"
"Track Layer","Track Layer"
"Track Machine Operator","Track Machine Operator"
"Track Maintainer","Track Maintainer"
"Track Moving Machine Operator","Track Moving Machine Operator"
"Track Repair Worker","Track Repair Worker"
"Track Repairer","Track Repairer"
"Track Service Worker","Track Service Worker"
"Track Surfacing Machine Operator","Track Surfacing Machine Operator"
"Trackwalker","Trackwalker"
"Electric Sewer Cleaning Machine Operator","Electric Sewer Cleaning Machine Operator"
"Septic Pump Truck Driver","Septic Pump Truck Driver"
"Septic Tank Cleaner","Septic Tank Cleaner"
"Sewage Screen Operator","Sewage Screen Operator"
"Sewer and Drain Technician","Sewer and Drain Technician"
"Sewer Cleaner","Sewer Cleaner"
"Sewer Pipe Cleaner","Sewer Pipe Cleaner"
"Concrete Pavement Installer","Concrete Pavement Installer"
"Paver Installer","Paver Installer"
"Paving Stone Installer","Paving Stone Installer"
"Segmental Paver Installer","Segmental Paver Installer"
"Segmental Wall Installer","Segmental Wall Installer"
"Aluminum Pool Installer","Aluminum Pool Installer"
"Waterproofer","Waterproofer"
"Derrick Operator","Derrick Operator"
"Fracturing Derrick Operator","Fracturing Derrick Operator"
"Gas Derrick Operator","Gas Derrick Operator"
"Oil Derrick Operator","Oil Derrick Operator"
"Rotary Derrick Operator","Rotary Derrick Operator"
"Well Service Derrick Worker","Well Service Derrick Worker"
"Drilling Rig Operator","Drilling Rig Operator"
"Fracturing Rotary Drill Operator","Fracturing Rotary Drill Operator"
"Natural Gas Shothole Driller","Natural Gas Shothole Driller"
"Oil Driller","Oil Driller"
"Oil Rig Driller","Oil Rig Driller"
"Oil Well Cable Tool Driller","Oil Well Cable Tool Driller"
"Oil Well Cable Tool Operator","Oil Well Cable Tool Operator"
"Oil Well Driller","Oil Well Driller"
"Prospecting Driller","Prospecting Driller"
"Oil Well Fishing-Tool Technician","Oil Well Fishing-Tool Technician"
"Well Service Pump Equipment Operator","Well Service Pump Equipment Operator"
"Well Service Rig Operator","Well Service Rig Operator"
"Well Services Operator","Well Services Operator"
"Well Servicing Rig Operator","Well Servicing Rig Operator"
"Dragline Oiler","Dragline Oiler"
"Mining Back Hoe Operator","Mining Back Hoe Operator"
"Mining Backhoe Operator","Mining Backhoe Operator"
"Mining Bulldozer Operator","Mining Bulldozer Operator"
"Mining Earth Moving Equipment Operator","Mining Earth Moving Equipment Operator"
"Mining End Loader Operator","Mining End Loader Operator"
"Mining Excavator","Mining Excavator"
"Mining Excavator Backhoe Operator","Mining Excavator Backhoe Operator"
"Mining Payloader Operator","Mining Payloader Operator"
"Mining Shovel Operator","Mining Shovel Operator"
"Mining Yard Loader Operator","Mining Yard Loader Operator"
"Trenching Machine Operator","Trenching Machine Operator"
"Blast Hole Driller","Blast Hole Driller"
"Churn Drill Operator","Churn Drill Operator"
"Churn Driller","Churn Driller"
"Earth Auger Operator","Earth Auger Operator"
"Earth Boring Machine Operator","Earth Boring Machine Operator"
"Hard Rock Drill Operator","Hard Rock Drill Operator"
"Rock Drill Operator","Rock Drill Operator"
"Blast Setter","Blast Setter"
"Blaster","Blaster"
"Dynamite Shooter","Dynamite Shooter"
"Dynamiter","Dynamiter"
"Explosive Ordnance Handler","Explosive Ordnance Handler"
"Explosive Technician","Explosive Technician"
"Mining Powder Crew Worker","Mining Powder Crew Worker"
"Tier and Detonator","Tier and Detonator"
"Unexploded Ordnance Quality Control Worker","Unexploded Ordnance Quality Control Worker"
"Bore Miner Operator","Bore Miner Operator"
"Continuous Mining Machine Coal Miner","Continuous Mining Machine Coal Miner"
"Continuous Mining Machine Lode Miner","Continuous Mining Machine Lode Miner"
"Continuous Mining Machine Miner","Continuous Mining Machine Miner"
"Self-Propelled Mining Machine Operator","Self-Propelled Mining Machine Operator"
"Roof Bolter Operator","Roof Bolter Operator"
"Roof Bolting Coal Miner","Roof Bolting Coal Miner"
"Underground Bolting Machine Operator","Underground Bolting Machine Operator"
"Underground Roof Bolter","Underground Roof Bolter"
"Coal Hauler Operator","Coal Hauler Operator"
"Coke Loader","Coke Loader"
"Joy Loader","Joy Loader"
"Load Haul Dump Operator","Load Haul Dump Operator"
"Mine Shuttle Car Operator","Mine Shuttle Car Operator"
"Mobile Bridge Conveyor Operator","Mobile Bridge Conveyor Operator"
"Clay Mine Cutting Machine Operator","Clay Mine Cutting Machine Operator"
"Long Wall Mining Machine Tender","Long Wall Mining Machine Tender"
"Long Wall Operator","Long Wall Operator"
"Long Wall Plow Operator","Long Wall Plow Operator"
"Long Wall Shear Operator","Long Wall Shear Operator"
"Long Wall Shearer","Long Wall Shearer"
"Mine Cutting and Channeling Machine Operator","Mine Cutting and Channeling Machine Operator"
"Rock Dust Sprayer","Rock Dust Sprayer"
"Rock Duster","Rock Duster"
"Shale Planer Operator","Shale Planer Operator"
"Shearer Operator","Shearer Operator"
"Underground Jumbo Driller","Underground Jumbo Driller"
"Quarry Chop Saw Operator","Quarry Chop Saw Operator"
"Quarry Plug and Feather Driller","Quarry Plug and Feather Driller"
"Sandstone Splitter","Sandstone Splitter"
"Gas Floorhand","Gas Floorhand"
"Oil and Gas Floorhand","Oil and Gas Floorhand"
"Oil Field Roustabout","Oil Field Roustabout"
"Oil Rig Floorhand","Oil Rig Floorhand"
"Oil Rig Roughneck","Oil Rig Roughneck"
"Roustabout","Roustabout"
"Roustabout Pusher","Roustabout Pusher"
"Blaster Helper","Blaster Helper"
"Blasting Helper","Blasting Helper"
"Boring Machine Operator Helper","Boring Machine Operator Helper"
"Continuous Miner Operator Helper","Continuous Miner Operator Helper"
"Driller Helper","Driller Helper"
"Loading Machine Operator Helper","Loading Machine Operator Helper"
"Longwall Machine Operator Helper","Longwall Machine Operator Helper"
"Mining Helper","Mining Helper"
"Roof Bolter Helper","Roof Bolter Helper"
"Rotary Drill Operator Helper","Rotary Drill Operator Helper"
"Shale Planer Operator Helper","Shale Planer Operator Helper"
"Mine Milling Worker","Mine Milling Worker"
"Mine Tailings Worker","Mine Tailings Worker"
"Muck Hauler","Muck Hauler"
"Sand Filler","Sand Filler"
"Automobile Body Repair Supervisor","Automobile Body Repair Supervisor"
"Body Shop Supervisor","Body Shop Supervisor"
"Electronic Maintenance Supervisor","Electronic Maintenance Supervisor"
"Fleet Maintenance Supervisor","Fleet Maintenance Supervisor"
"Heating","Heating"
"Oil Field Equipment Mechanic Supervisor","Oil Field Equipment Mechanic Supervisor"
"Railroad Car Repair Supervisor","Railroad Car Repair Supervisor"
"Repair Department Supervisor","Repair Department Supervisor"
"ATM Servicer","ATM Servicer"
"Cash Register Servicer","Cash Register Servicer"
"Computer Repair Technician","Computer Repair Technician"
"Computer Repairer","Computer Repairer"
"Computer Service Technician","Computer Service Technician"
"Copier Technician","Copier Technician"
"Copying Machine Repairer","Copying Machine Repairer"
"Data Processing Equipment Repairer","Data Processing Equipment Repairer"
"Photocopying Equipment Repairer","Photocopying Equipment Repairer"
"Printer Repair Technician","Printer Repair Technician"
"Radio Frequency Technician","Radio Frequency Technician"
"Radio Mechanic","Radio Mechanic"
"Radio Repairer","Radio Repairer"
"Two-Way Radio Technician","Two-Way Radio Technician"
"Communications Equipment Installer","Communications Equipment Installer"
"Fiber Optic Central Office Installer","Fiber Optic Central Office Installer"
"Headend Technician","Headend Technician"
"Private Branch Exchange (PBX ) Installer and Repairer","Private Branch Exchange (PBX ) Installer and Repairer"
"Switchboard Wirer","Switchboard Wirer"
"Telecommunications Switch Technician","Telecommunications Switch Technician"
"Aircraft Armament Mechanic","Aircraft Armament Mechanic"
"Aircraft Electrician","Aircraft Electrician"
"Aircraft Instrument Mechanic","Aircraft Instrument Mechanic"
"Airplane Electrician","Airplane Electrician"
"Automatic Pilot Mechanic","Automatic Pilot Mechanic"
"Aviation Electronics Technician","Aviation Electronics Technician"
"In-Flight Refueling System Repairer","In-Flight Refueling System Repairer"
"AC/DC Rewinder","AC/DC Rewinder"
"Armature Rewinder","Armature Rewinder"
"Battery Repairer","Battery Repairer"
"Dynamo Repairer","Dynamo Repairer"
"Electric Motor Fitter","Electric Motor Fitter"
"Electric Motor Rewinder","Electric Motor Rewinder"
"Electrical Parts Reconditioner","Electrical Parts Reconditioner"
"Locomotive Electrician","Locomotive Electrician"
"Marine Electronics Repairer","Marine Electronics Repairer"
"Marine Electronics Technician","Marine Electronics Technician"
"Industrial Aerial Installer","Industrial Aerial Installer"
"Industrial Robotics Mechanic","Industrial Robotics Mechanic"
"Missile Pad Mechanic","Missile Pad Mechanic"
"Public Address System Mechanic","Public Address System Mechanic"
"Generating Station Mechanic","Generating Station Mechanic"
"Power Transformer Repairer","Power Transformer Repairer"
"Powerhouse Electrician","Powerhouse Electrician"
"Protective Relay Technician","Protective Relay Technician"
"Relay Technician","Relay Technician"
"Substation Electrician","Substation Electrician"
"Substation Mechanic","Substation Mechanic"
"Auto Electrician","Auto Electrician"
"Auto Phone Installer","Auto Phone Installer"
"Auto Radio Mechanic","Auto Radio Mechanic"
"Automotive Electrician","Automotive Electrician"
"Car Alarm Installer","Car Alarm Installer"
"Car Stereo Installer","Car Stereo Installer"
"GPS Car Navigation Installer","GPS Car Navigation Installer"
"Mobile Electronics Installation Specialist","Mobile Electronics Installation Specialist"
"Cable Installation Technician","Cable Installation Technician"
"Electric Organ Checker","Electric Organ Checker"
"Electronic Musical Instrument Repairer","Electronic Musical Instrument Repairer"
"Home Stereo Equipment Installer","Home Stereo Equipment Installer"
"Home Theater Installer","Home Theater Installer"
"Satellite Dish Installer","Satellite Dish Installer"
"Stereo Equipment Installer","Stereo Equipment Installer"
"Television Installer","Television Installer"
"Television Repairer","Television Repairer"
"Wireless Internet Installer","Wireless Internet Installer"
"Alarm Adjuster","Alarm Adjuster"
"Alarm Technician","Alarm Technician"
"Burglar Alarm Installer","Burglar Alarm Installer"
"Fire Alarm Installer","Fire Alarm Installer"
"Fire Alarm Technician","Fire Alarm Technician"
"Home Security Alarm Installer","Home Security Alarm Installer"
"A&P Mechanic","A&P Mechanic"
"Aircraft Engine Mechanic","Aircraft Engine Mechanic"
"Aircraft Engine Specialist","Aircraft Engine Specialist"
"Airframe and Power Plant Mechanic","Airframe and Power Plant Mechanic"
"Airframe Mechanic","Airframe Mechanic"
"Airplane Rigger","Airplane Rigger"
"FAA Certified Powerplant Mechanic","FAA Certified Powerplant Mechanic"
"Flight Test Mechanic","Flight Test Mechanic"
"Helicopter Engine Mechanic","Helicopter Engine Mechanic"
"Helicopter Mechanic","Helicopter Mechanic"
"Jet Engine Mechanic","Jet Engine Mechanic"
"Propeller-Driven Airplane Mechanic","Propeller-Driven Airplane Mechanic"
"Auto Body Customizer","Auto Body Customizer"
"Auto Body Technician","Auto Body Technician"
"Auto Body Worker","Auto Body Worker"
"Auto Bumper Straightener","Auto Bumper Straightener"
"Body and Frame Technician","Body and Frame Technician"
"Body Shop Worker","Body Shop Worker"
"Car Refinisher","Car Refinisher"
"Truck Body Repairer","Truck Body Repairer"
"Vehicle Body Sander","Vehicle Body Sander"
"Auto Glass Installer","Auto Glass Installer"
"Auto Glass Mechanic","Auto Glass Mechanic"
"Automotive Glass Technician","Automotive Glass Technician"
"Automotive Glazier","Automotive Glazier"
"Windshield Installer","Windshield Installer"
"Windshield Repair Technician","Windshield Repair Technician"
"Auto Clutch Rebuilder","Auto Clutch Rebuilder"
"Auto Clutch Specialist","Auto Clutch Specialist"
"Auto Radiator Specialist","Auto Radiator Specialist"
"Auto Suspension and Steering Mechanic","Auto Suspension and Steering Mechanic"
"Auto Transmission Specialist","Auto Transmission Specialist"
"Automotive Alignment Specialist","Automotive Alignment Specialist"
"Automotive Brake Adjuster","Automotive Brake Adjuster"
"Automotive Brake Specialist","Automotive Brake Specialist"
"Automotive Brake Technician","Automotive Brake Technician"
"Automotive Fuel Injection Servicer","Automotive Fuel Injection Servicer"
"Automotive Fuel Systems Converter","Automotive Fuel Systems Converter"
"Automotive Specialty Technician","Automotive Specialty Technician"
"Hybrid Car Mechanic","Hybrid Car Mechanic"
"Motor Tune-Up Specialist","Motor Tune-Up Specialist"
"Biodiesel Engine Specialist","Biodiesel Engine Specialist"
"Diesel Engine Fitter","Diesel Engine Fitter"
"Diesel Service Technician","Diesel Service Technician"
"Marine Diesel Technician","Marine Diesel Technician"
"School Bus Mechanic","School Bus Mechanic"
"Tractor Trailer Mechanic","Tractor Trailer Mechanic"
"Truck Engine Technician","Truck Engine Technician"
"Agricultural Equipment Mechanic","Agricultural Equipment Mechanic"
"Combine Mechanic","Combine Mechanic"
"Dairy Equipment Mechanic","Dairy Equipment Mechanic"
"Dairy Equipment Repairer","Dairy Equipment Repairer"
"Harvester Mechanic","Harvester Mechanic"
"Irrigation Equipment Mechanic","Irrigation Equipment Mechanic"
"Milking Machine Mechanic","Milking Machine Mechanic"
"Tractor Mechanic","Tractor Mechanic"
"Bulldozer Mechanic","Bulldozer Mechanic"
"Construction Equipment Mechanic","Construction Equipment Mechanic"
"Dragline Mechanic","Dragline Mechanic"
"Forklift Mechanic","Forklift Mechanic"
"Forklift Technician","Forklift Technician"
"Logging Equipment Mechanic","Logging Equipment Mechanic"
"Freight Car Repairer","Freight Car Repairer"
"Mine Car Mechanic","Mine Car Mechanic"
"Rail Car Maintenance Mechanic","Rail Car Maintenance Mechanic"
"Rail Car Mechanic","Rail Car Mechanic"
"Streetcar Repairer","Streetcar Repairer"
"Subway Car Repairer","Subway Car Repairer"
"Tank Car Reconditioner","Tank Car Reconditioner"
"Trolley Car Mechanic","Trolley Car Mechanic"
"Trolley Car Overhauler","Trolley Car Overhauler"
"Certified Marine Mechanic","Certified Marine Mechanic"
"Marine Propulsion Technician","Marine Propulsion Technician"
"Marine Technician","Marine Technician"
"Motorboat Mechanic","Motorboat Mechanic"
"Outboard Motor Mechanic","Outboard Motor Mechanic"
"Outboard Technician","Outboard Technician"
"All Terrain Vehicle Technician","All Terrain Vehicle Technician"
"ATV Technician","ATV Technician"
"Motor Scooter Mechanic","Motor Scooter Mechanic"
"Motorcycle Repairer","Motorcycle Repairer"
"Motorcycle Service Technician","Motorcycle Service Technician"
"Motorcycle Technician","Motorcycle Technician"
"Scooter Mechanic","Scooter Mechanic"
"Chain Saw Mechanic","Chain Saw Mechanic"
"Edge Trimmer Mechanic","Edge Trimmer Mechanic"
"Electric Golf Cart Repairers","Electric Golf Cart Repairers"
"Electric Wheelchair Repairer","Electric Wheelchair Repairer"
"Go-Cart Mechanic","Go-Cart Mechanic"
"Golf Cart Mechanic","Golf Cart Mechanic"
"Lawn Mower Repairer","Lawn Mower Repairer"
"Mobility Scooter Repairer","Mobility Scooter Repairer"
"Power Saw Mechanic","Power Saw Mechanic"
"Power Wheelchair Mechanic","Power Wheelchair Mechanic"
"Snowblower Mechanic","Snowblower Mechanic"
"Snowmobile Mechanic","Snowmobile Mechanic"
"Bicycle Mechanic","Bicycle Mechanic"
"Bicycle Service Technician","Bicycle Service Technician"
"Bike Mechanic","Bike Mechanic"
"Master Certified RV Technician","Master Certified RV Technician"
"Mobile Service Recreational Vehicle Technician","Mobile Service Recreational Vehicle Technician"
"Recreational Vehicle (RV) Repairer","Recreational Vehicle (RV) Repairer"
"Recreational Vehicle Mechanic","Recreational Vehicle Mechanic"
"RV Mechanic","RV Mechanic"
"RV Servicer","RV Servicer"
"RVDA Master Certified RV Technician","RVDA Master Certified RV Technician"
"Auto Tire Worker","Auto Tire Worker"
"Tire Balancer","Tire Balancer"
"Tire Fixer","Tire Fixer"
"Tire Mechanic","Tire Mechanic"
"Tire Mounter","Tire Mounter"
"Tire Servicer","Tire Servicer"
"Tire Technician","Tire Technician"
"Automatic Door Mechanic","Automatic Door Mechanic"
"Door Closer Mechanic","Door Closer Mechanic"
